transaction_id,fecha,anio,mes,nombre_mes,empresa,cliente_proveedor,categoria,subcategoria,tipo_movimiento,importe_limpio,moneda,canal_pago,estado,centro_coste,descripcion,referencia_externa,pais
TRX-100880,2025-03-27,2025,3,Marzo,Nordic Capital SA,Instalaciones Barón S.L.N.E,Marketing,Publicidad,Gasto,4537.23,EUR,Transferencia,Rechazado,RRHH,Común etc hechos sector número misma.,REF-38333,España
TRX-100881,2026-04-10,2026,4,Abril,Grupo Meridian SA,Angelita Cantero Muñoz S.L.N.E,Ventas,Suscripción,Ingreso,5570.54,EUR,Paypal,Pagado,Finanzas,Centro quedó tiempo actitud acto camino.,REF-16378,Portugal
TRX-100882,2025-01-18,2025,1,Enero,Nordic Capital SA,Rosalva Pol Bejarano S.L.,Nómina,Sueldos,Ingreso,2956.48,EUR,Paypal,Pagado,Finanzas,Juicio quiero vivir importantes destino ocho media.,REF-54186,Francia
TRX-100883,2024-04-08,2024,4,Abril,Cresta Partners SA,Hermanos Puig S.L.L.,Servicios,Soporte,Ingreso,2796.78,EUR,Paypal,Pagado,Operaciones,C vivir fuerzas suelo empresas.,REF-52294,España
TRX-100884,2024-07-31,2024,7,Julio,Grupo Meridian SA,Construcción SN S.Coop.,Nómina,Seguridad Social,Gasto,2762.39,EUR,Tarjeta,Pagado,Operaciones,Quedó méxico siete trabajo sociedad.,REF-32756,España
TRX-100885,2025-02-02,2025,2,Febrero,Grupo Meridian SA,Humberto Lamas Caballero S.Com.,Suministros,Oficina,Ingreso,3753.65,EUR,Bizum,Pendiente,Dirección,Edad sabía llevar alrededor programa.,REF-91777,España
TRX-100886,2025-02-24,2025,2,Febrero,Andes Investments SL,Natalio Sanjuan Jordá S.Coop.,Servicios,Soporte,Gasto,6232.19,EUR,Transferencia,Pagado,RRHH,Cuando madrid duda sus aspecto contrario quería partir vivir jóvenes.,REF-32473,España
TRX-100887,2024-11-28,2024,11,Noviembre,Cresta Partners SA,Tecnologías Sabater y asociados S.A.,Servicios,Asesoría,Gasto,2695.88,USD,Bizum,Pagado,Comercial,Algunos luis campo oficial ha bajo.,REF-93277,Portugal
TRX-100888,2025-05-08,2025,5,Mayo,Atlantic Holdings SL,Despacho Albero y asociados S.Com.,Suministros,Energía,Ingreso,601.81,EUR,SEPA,Pagado,RRHH,Entrada n camino secretario partido palabras tal industria seguridad puerta.,REF-93963,Portugal
TRX-100889,2025-12-22,2025,12,Diciembre,Nordic Capital SA,Flora Dominguez Zapata S.Coop.,Financiación,Comisiones,Ingreso,4788.36,EUR,Transferencia,Pagado,Dirección,Presenta no encuentran programa llegar tarde dar diferencia diciembre.,REF-66164,Portugal
TRX-100890,2024-03-02,2024,3,Marzo,Atlantic Holdings SL,Minería del Sur S.Coop.,Otros,Varios,Ingreso,3226.98,EUR,Tarjeta,Pagado,Comercial,Prueba solución nuestras pública.,REF-94153,España
TRX-100891,2026-01-26,2026,1,Enero,Nordic Capital SA,Finanzas del Levante S.L.,Otros,Ajustes,Gasto,4034.1,EUR,Bizum,Pendiente,Finanzas,Objetivo propios sociales mañana rosa u pasar otros.,REF-78271,Portugal
TRX-100892,2026-04-12,2026,4,Abril,Iberia Finance SL,Hnos Yáñez S.C.P,Impuestos,Sociedades,Gasto,1202.48,EUR,Bizum,Pagado,Comercial,Conciencia josé obstante asociación desarrollo región nueva.,REF-36976,España
TRX-100893,2025-12-13,2025,12,Diciembre,Andes Investments SL,Inmobiliaria Bravo & Asociados S.L.,Nómina,Seguridad Social,Ingreso,2332.44,USD,SEPA,Pagado,TI,Violencia esto nivel parece unas.,REF-92546,España
TRX-100894,2024-07-16,2024,7,Julio,Cresta Partners SA,Abril Cabello Azcona S.Com.,Logística,Transporte,Ingreso,4596.41,GBP,Tarjeta,Pagado,Comercial,Tipo ante hace cuatro gracias.,REF-87677,España
TRX-100895,2025-06-03,2025,6,Junio,Grupo Meridian SA,Transportes Inteligentes S.Coop.,Nómina,Sueldos,Ingreso,1488.46,EUR,Efectivo,Pagado,Comercial,Estudio victoria cuarto paz dónde izquierda opinión mitad flores incluso.,REF-42102,España
TRX-100896,2024-11-06,2024,11,Noviembre,Andes Investments SL,Lillo y Ugarte S.L.,Otros,Varios,Gasto,3939.15,EUR,Bizum,Pagado,TI,Sociales ésta marzo cierto santiago relación muchas importancia.,REF-20487,Alemania
TRX-100897,2025-01-21,2025,1,Enero,Grupo Meridian SA,Supermercados Cantón & Asociados S.Coop.,Suministros,Tecnología,Ingreso,3059.01,EUR,SEPA,Pagado,TI,Aparece cabo necesidad cual humano plaza dijo pregunta.,REF-30431,Francia
TRX-100898,2026-02-19,2026,2,Febrero,Grupo Meridian SA,España & Asociados S.L.,Logística,Transporte,Gasto,2067.4,USD,Efectivo,Pagado,Comercial,Nuestra carácter respecto popular antes cierto color.,REF-82463,Portugal
TRX-100899,2025-04-19,2025,4,Abril,Grupo Meridian SA,Logística Crespi S.A.,Marketing,Eventos,Gasto,1975.14,EUR,SEPA,Pagado,Finanzas,Llegado industria actividades luego instituto máximo resulta expresión.,REF-53677,España
TRX-100900,2024-06-07,2024,6,Junio,Iberia Finance SL,Hotel Jódar y asociados S.L.N.E,Logística,Transporte,Ingreso,1738.43,EUR,SEPA,Pendiente,Operaciones,Acción largo artículo título mal falta contrario.,REF-74415,España
TRX-100901,2026-01-30,2026,1,Enero,Grupo Meridian SA,Adán y Quintero S.A.,Impuestos,Retenciones,Gasto,3218.14,EUR,Bizum,Cancelado,Finanzas,Libro puerto hicieron materia al especie haber vivir.,REF-63580,Italia
TRX-100902,2025-08-02,2025,8,Agosto,Nordic Capital SA,Promociones Alvarez y asociados S.Com.,Servicios,Mantenimiento,Ingreso,3412.76,EUR,Efectivo,Pendiente,Dirección,Paso derechos nuestro ejemplo jefe asunto forma sociedad.,REF-55688,España
TRX-100903,2025-12-06,2025,12,Diciembre,Cresta Partners SA,Tena y asociados S.L.N.E,Logística,Distribución,Gasto,2556.64,EUR,Paypal,Rechazado,Dirección,Práctica ex lenguaje santa cuerpo.,REF-42347,España
TRX-100904,2025-10-08,2025,10,Octubre,Cresta Partners SA,Barranco y Cadenas S.A.,Ventas,Venta servicio,Ingreso,1677.05,EUR,Tarjeta,Pagado,TI,Muchas único carne general hombre dejó voz características.,REF-99268,España
TRX-100905,2025-08-15,2025,8,Agosto,Iberia Finance SL,Cordero y Contreras S.Coop.,Nómina,Seguridad Social,Ingreso,3882.59,EUR,Transferencia,Pagado,TI,Nuestro durante centro pedro serán hombres tenido aquel como psoe.,REF-62122,España
TRX-100906,2024-07-12,2024,7,Julio,Nordic Capital SA,Logística VXT S.A.,Servicios,Asesoría,Gasto,4831.59,USD,Efectivo,Pagado,RRHH,Guerra tengo dentro r cinco españoles hermano nacional dónde.,REF-79887,España
TRX-100907,2024-11-11,2024,11,Noviembre,Cresta Partners SA,Prieto y Torrecilla S.L.,Impuestos,Sociedades,Gasto,4236.94,USD,Transferencia,Pagado,Operaciones,Así destino puerta fuerte explicó lenguaje instituciones señor resultado tú.,REF-28705,España
TRX-100908,2025-02-11,2025,2,Febrero,Iberia Finance SL,Bautista & Asociados S.Coop.,Nómina,Seguridad Social,Gasto,7808.13,GBP,Paypal,Pagado,Finanzas,Libros apenas tenían u durante material actividades flores llevar materia.,REF-64767,España
TRX-100909,2025-03-17,2025,3,Marzo,Nordic Capital SA,Lluch y Solana S.Coop.,Marketing,Contenido,Ingreso,2828.36,EUR,Bizum,Pagado,TI,Muestra ahora haciendo buena decisión autoridades.,REF-33853,España
TRX-100910,2025-08-03,2025,8,Agosto,Nordic Capital SA,Almazán y Querol S.Coop.,Servicios,Mantenimiento,Ingreso,5932.76,EUR,Bizum,Pagado,Comercial,Elementos ex se real.,REF-43993,Alemania
TRX-100911,2025-10-03,2025,10,Octubre,Cresta Partners SA,Infraestructuras Gisbert S.Coop.,Impuestos,Retenciones,Ingreso,2179.07,EUR,Efectivo,Pagado,Finanzas,Apenas resulta punto informe particular aparece ocho administración.,REF-46275,España
TRX-100912,2024-08-28,2024,8,Agosto,Grupo Meridian SA,Despacho Ibérica S.Com.,Ventas,Suscripción,Gasto,1988.46,EUR,Transferencia,Pagado,Operaciones,Le clase exterior cultural televisión.,REF-10947,España
TRX-100913,2024-08-04,2024,8,Agosto,Grupo Meridian SA,Logística WIK S.A.,Ventas,Venta producto,Ingreso,3320.62,EUR,Efectivo,Rechazado,TI,Lado has psoe ha marco solamente ellos.,REF-54175,España
TRX-100914,2025-11-29,2025,11,Noviembre,Atlantic Holdings SL,Amigó y Saldaña S.L.N.E,Suministros,Tecnología,Gasto,6579.42,EUR,Efectivo,Pagado,TI,Música deben última aún música cuba.,REF-90059,España
TRX-100915,2026-04-05,2026,4,Abril,Iberia Finance SL,Farmaceútica VLGN S.A.,Suministros,Tecnología,Ingreso,2665.43,EUR,Bizum,Pagado,Comercial,Carta ellas explicó especial fuera tanto sociales estaban militar.,REF-13365,España
TRX-100916,2025-12-17,2025,12,Diciembre,Atlantic Holdings SL,Alcides Aguilar Pinto S.L.,Financiación,Intereses,Ingreso,1201.92,EUR,Bizum,Pagado,TI,Rosa menos creo propio él deseo encima proceso.,REF-77490,España
TRX-100917,2025-10-15,2025,10,Octubre,Iberia Finance SL,Restauración AYL S.L.N.E,Nómina,Sueldos,Gasto,4786.33,EUR,Transferencia,Cancelado,Dirección,Nacional relación garcía mientras tal.,REF-52667,España
TRX-100918,2025-05-11,2025,5,Mayo,Cresta Partners SA,María Belén Arias Barriga S.Coop.,Nómina,Seguridad Social,Gasto,2991.69,EUR,Transferencia,Pagado,TI,Señaló sur amor especial pasado grupo.,REF-96289,Francia
TRX-100919,2025-01-29,2025,1,Enero,Andes Investments SL,Farmaceútica Patiño S.L.N.E,Servicios,Asesoría,Gasto,3628.65,EUR,Tarjeta,Pendiente,RRHH,Llegado si cualquier minutos policía.,REF-76143,España
TRX-100920,2024-11-04,2024,11,Noviembre,Nordic Capital SA,Logística Andrade & Asociados S.Com.,Logística,Transporte,Gasto,2046.18,USD,Transferencia,Pagado,RRHH,Entre tribunal humana años sabe domingo crisis primer no.,REF-41575,España
TRX-100921,2025-12-17,2025,12,Diciembre,Iberia Finance SL,Compañía del Noroeste S.L.U.,Consultoría,Operaciones,Ingreso,3304.69,EUR,Bizum,Pagado,Operaciones,Generales actividad especial pp mediante.,REF-60264,Portugal
TRX-100922,2024-09-20,2024,9,Septiembre,Cresta Partners SA,Hermanos Tamayo S.Coop.,Nómina,Seguridad Social,Gasto,1312.89,EUR,Tarjeta,Rechazado,Dirección,Además siete condiciones decía vivir estaban actitud.,REF-74482,España
TRX-100923,2025-08-12,2025,8,Agosto,Cresta Partners SA,Desarrollo Ibéricos S.Coop.,Suministros,Oficina,Ingreso,7268.06,EUR,Bizum,Pendiente,Dirección,Ley eso dijo minutos mucha sino.,REF-60023,España
TRX-100924,2026-04-07,2026,4,Abril,Nordic Capital SA,DESCONOCIDO,Financiación,Intereses,Ingreso,345002.0,EUR,Efectivo,Pagado,Finanzas,Quienes teoría existencia económica administración juicio humano.,REF-54595,Portugal
TRX-100925,2024-04-28,2024,4,Abril,Nordic Capital SA,Logística Roca S.Com.,Nómina,Seguridad Social,Gasto,3228.42,USD,Paypal,Pagado,Finanzas,Dejar comenzó entre violencia buen hasta.,REF-50737,España
TRX-100926,2025-02-01,2025,2,Febrero,Atlantic Holdings SL,Farmaceútica Avanzadas S.A.,Financiación,Préstamos,Gasto,4720.91,EUR,Bizum,Rechazado,Comercial,G mano servicio un cerca.,REF-78124,España
TRX-100927,2024-04-19,2024,4,Abril,Iberia Finance SL,Expósito y asociados S.Coop.,Otros,Varios,Gasto,2182.17,EUR,Paypal,Pagado,Operaciones,Grupos ojos mediante entrada bastante ésta.,REF-38692,España
TRX-100928,2025-09-07,2025,9,Septiembre,Nordic Capital SA,Navas & Asociados S.C.P,Logística,Transporte,Gasto,5111.59,EUR,Bizum,Pagado,Operaciones,Psoe existe gran asunto serán ojos mayo actual sus.,REF-50487,España
TRX-100929,2025-12-24,2025,12,Diciembre,Cresta Partners SA,Construcción Gordillo S.L.N.E,Servicios,Mantenimiento,Gasto,2602.92,USD,Paypal,Pagado,TI,Hacia momentos mucho segunda grupos.,REF-17708,Alemania
TRX-100930,2026-04-27,2026,4,Abril,Cresta Partners SA,DESCONOCIDO,Suministros,Oficina,Ingreso,2504.76,USD,Tarjeta,Pagado,Finanzas,Riesgo dentro mayores próximo libros contrario tenido.,REF-33464,Francia
TRX-100931,2026-04-14,2026,4,Abril,Iberia Finance SL,Hermanos Grau S.L.,Impuestos,Retenciones,Ingreso,1806.23,EUR,Efectivo,Pagado,TI,Aquí primer análisis opinión intereses importante precios vivir encuentra club.,REF-55653,Portugal
TRX-100932,2025-06-24,2025,6,Junio,Atlantic Holdings SL,Francisco y Lopez S.A.,Impuestos,IVA,Gasto,3858.22,EUR,Tarjeta,Pagado,RRHH,Segundo abril aquellas aparece difícil están diversos de.,REF-61612,España
TRX-100933,2026-04-04,2026,4,Abril,Cresta Partners SA,Inversiones Gallardo & Asociados S.A.,Suministros,Energía,Ingreso,3156.25,EUR,Bizum,Pagado,Comercial,Nacional cerca va aquellas larga imágenes niños medio.,REF-67918,España
TRX-100934,2024-08-02,2024,8,Agosto,Cresta Partners SA,Portillo y Ferrer S.C.P,Marketing,Publicidad,Ingreso,6026.61,EUR,Bizum,Pagado,Dirección,Mismo pablo muchas área ayer modelo solamente política.,REF-85455,España
TRX-100935,2025-03-13,2025,3,Marzo,Iberia Finance SL,Erasmo Llorens Morán S.A.,Consultoría,Finanzas,Ingreso,1687.57,EUR,Paypal,Pagado,Finanzas,Políticos pública sola domingo sentido alto.,REF-25380,Alemania
TRX-100936,2025-03-20,2025,3,Marzo,Cresta Partners SA,Talleres DY S.L.N.E,Suministros,Energía,Ingreso,3867.06,EUR,Tarjeta,Pagado,Comercial,Militares martín dos aumento mis formas ir veces.,REF-61989,España
TRX-100937,2025-10-30,2025,10,Octubre,Cresta Partners SA,Marta Manuel Gomila S.Coop.,Otros,Varios,Gasto,5476.28,GBP,Bizum,Pagado,TI,Somos productos favor dios zonas.,REF-95237,España
TRX-100938,2024-01-12,2024,1,Enero,Iberia Finance SL,Piedad Rosell Robles S.A.,Logística,Almacenaje,Ingreso,9516.99,EUR,Paypal,Pagado,RRHH,Señora problema éxito muchas incluso.,REF-39482,España
TRX-100939,2025-05-06,2025,5,Mayo,Cresta Partners SA,Rivas y asociados S.L.U.,Otros,Regularización,Gasto,3443.88,EUR,SEPA,Pagado,TI,Por viaje capacidad plan países.,REF-94488,España
TRX-100940,2024-05-08,2024,5,Mayo,Atlantic Holdings SL,Larrañaga y Calleja S.L.U.,Marketing,Contenido,Ingreso,2576.46,EUR,SEPA,Pagado,Dirección,Importancia democracia zona juego particular vista clase función cuadro.,REF-12588,España
TRX-100941,2025-05-15,2025,5,Mayo,Andes Investments SL,Construcción YM S.Coop.,Financiación,Comisiones,Ingreso,3398.98,USD,SEPA,Pagado,Dirección,Libertad dinero mayores esas expresión industria pedro recursos concepto aspectos.,REF-26264,Portugal
TRX-100942,2024-04-30,2024,4,Abril,Andes Investments SL,Amigó y Garzón S.Coop.,Nómina,Seguridad Social,Ingreso,5790.71,EUR,Transferencia,Pagado,Operaciones,Origen quienes aquel demás me.,REF-26127,España
TRX-100943,2025-10-30,2025,10,Octubre,Iberia Finance SL,Reina Izaguirre Palmer S.L.L.,Otros,Varios,Ingreso,5789.53,EUR,Transferencia,Pagado,Finanzas,M peor pueblo nuestras voz ambiente opinión llega.,REF-76341,España
TRX-100944,2025-03-09,2025,3,Marzo,Nordic Capital SA,Fábrica Montserrat S.L.,Financiación,Préstamos,Ingreso,2928.42,EUR,SEPA,Rechazado,Operaciones,Práctica personas calidad siempre propia pasar puerto peor.,REF-96397,España
TRX-100945,2025-05-17,2025,5,Mayo,Andes Investments SL,Maza & Asociados S.L.N.E,Consultoría,Operaciones,Gasto,5740.18,USD,Efectivo,Pagado,RRHH,Buenos primero serie ciudad vista.,REF-37504,España
TRX-100946,2024-02-07,2024,2,Febrero,Nordic Capital SA,Transportes Orozco y asociados S.L.L.,Ventas,Venta producto,Ingreso,3079.59,EUR,Tarjeta,Cancelado,RRHH,Mitad lenguaje real estaba comunicación pequeña i derechos.,REF-82361,España
TRX-100947,2024-05-11,2024,5,Mayo,Iberia Finance SL,Servicios Benitez S.A.D,Suministros,Tecnología,Gasto,4694.86,EUR,Efectivo,Pagado,Comercial,Espera posibilidades medidas industria decir.,REF-62436,España
TRX-100948,2025-03-11,2025,3,Marzo,Andes Investments SL,Otero y asociados S.A.,Marketing,Contenido,Ingreso,4093.92,EUR,Bizum,Pendiente,Dirección,Estado instituto cuba mucha cuanto habría eso premio.,REF-94616,España
TRX-100949,2025-11-04,2025,11,Noviembre,Grupo Meridian SA,Paola Armas Hoyos S.Coop.,Suministros,Energía,Ingreso,2521.53,USD,Efectivo,Cancelado,TI,Le tarde padres estados militares mediante local.,REF-59668,España
TRX-100950,2024-03-20,2024,3,Marzo,Iberia Finance SL,Alimentación Martin S.A.U,Otros,Varios,Gasto,1843.5,EUR,Bizum,Pagado,Finanzas,Asociación educación media cuya.,REF-53169,España
TRX-100951,2026-03-07,2026,3,Marzo,Nordic Capital SA,Soluciones Iberia S.L.L.,Suministros,Tecnología,Gasto,5547.14,USD,Tarjeta,Pagado,Finanzas,Ciento libre rodríguez saber información conciencia c creación salud española.,REF-59434,Alemania
TRX-100952,2024-04-17,2024,4,Abril,Nordic Capital SA,Logística del Levante S.A.,Nómina,Bonos,Ingreso,6306.43,EUR,Efectivo,Pagado,TI,Varios llamado precisamente produce dejar gran.,REF-22522,España
TRX-100953,2025-07-18,2025,7,Julio,Andes Investments SL,Blanca Mir Calvo S.L.L.,Otros,Ajustes,Gasto,3821.05,EUR,Transferencia,Pagado,TI,Guerra segunda precisamente larga informe posible siglo encontrar movimiento alto.,REF-33681,España
TRX-100954,2025-08-31,2025,8,Agosto,Grupo Meridian SA,Barón y Donoso S.A.,Financiación,Comisiones,Gasto,3077.45,EUR,Efectivo,Pagado,RRHH,Estudios vez segunda santiago entonces acto él escuela habría.,REF-30380,España
TRX-100955,2025-08-04,2025,8,Agosto,Iberia Finance SL,Hnos Rosa S.L.,Consultoría,Finanzas,Gasto,1564.56,USD,Bizum,Cancelado,Dirección,Diversas ejemplo julio pasar pie mercado.,REF-42651,España
TRX-100956,2025-04-13,2025,4,Abril,Grupo Meridian SA,Cobos y Miranda S.L.L.,Impuestos,Sociedades,Ingreso,5476.97,GBP,Paypal,Pagado,Operaciones,Qué texto respuesta juez mismo parte idea estas muchos paciente lejos.,REF-66068,España
TRX-100957,2025-10-12,2025,10,Octubre,Atlantic Holdings SL,Farmaceútica Andreu S.L.,Nómina,Bonos,Ingreso,3600.87,EUR,Efectivo,Pendiente,Dirección,Fernando mayoría dijo minutos habrá políticas puerto música soy.,REF-20416,España
TRX-100958,2024-06-18,2024,6,Junio,Iberia Finance SL,España & Asociados S.Com.,Nómina,Sueldos,Ingreso,2713.97,EUR,SEPA,Rechazado,Finanzas,Cambios hacerlo calidad cosas hablar importante.,REF-65572,España
TRX-100959,2025-05-24,2025,5,Mayo,Grupo Meridian SA,Manufacturas NBB S.Coop.,Consultoría,Finanzas,Ingreso,4760.78,EUR,Tarjeta,Rechazado,Dirección,Todos policía veces pablo varias en buen ha victoria contrario.,REF-10955,España
TRX-100960,2024-12-19,2024,12,Diciembre,Cresta Partners SA,Farmaceútica HZ S.Coop.,Financiación,Comisiones,Ingreso,1399.13,EUR,SEPA,Pagado,Finanzas,Gran hechos toda puerta misma primeros u psoe.,REF-89609,España
TRX-100961,2026-02-21,2026,2,Febrero,Nordic Capital SA,Supermercados Anglada S.L.,Consultoría,Operaciones,Ingreso,1755.57,EUR,Tarjeta,Pagado,Finanzas,Voluntad cuadro hacia comenzó etapa caso hechos función ver menos.,REF-65407,España
TRX-100962,2024-04-25,2024,4,Abril,Cresta Partners SA,Despacho Internacionales S.L.N.E,Consultoría,Finanzas,Gasto,2138.58,EUR,SEPA,Pendiente,Finanzas,Principios programas solamente cargo él padre trabajo estilo investigación producto.,REF-48019,España
TRX-100963,2024-08-06,2024,8,Agosto,Cresta Partners SA,Hermanos Barral S.L.N.E,Marketing,Eventos,Ingreso,4030.18,EUR,Paypal,Pagado,Operaciones,Local armas cambios fútbol según económica medidas semana tenemos.,REF-94275,España
TRX-100964,2025-09-24,2025,9,Septiembre,Iberia Finance SL,Font y Lumbreras S.Com.,Ventas,Venta servicio,Gasto,3418.19,EUR,SEPA,Pagado,Operaciones,Serán luis objetivo minutos sabe aire investigación varios atención.,REF-56385,España
TRX-100965,2024-07-09,2024,7,Julio,Atlantic Holdings SL,Maza y Valenciano S.L.U.,Suministros,Energía,Gasto,538645.0,EUR,Paypal,Pagado,Finanzas,Sola ambiente decisión también sistemas partir respuesta.,REF-79349,España
TRX-100966,2024-05-06,2024,5,Mayo,Iberia Finance SL,Logística Asensio S.Coop.,Consultoría,Finanzas,Gasto,5294.22,EUR,Bizum,Pagado,TI,Piel buen propia pasar distintos.,REF-61820,España
TRX-100967,2024-07-05,2024,7,Julio,Iberia Finance SL,Verdugo y Zamora S.L.L.,Suministros,Tecnología,Gasto,4344.53,GBP,Bizum,Pendiente,Comercial,Acción ambiente debía según suficiente área momentos ahora cualquier agua.,REF-28333,España
TRX-100968,2025-01-02,2025,1,Enero,Iberia Finance SL,Familia Pizarro S.A.D,Impuestos,IVA,Ingreso,7344.42,EUR,Transferencia,Pagado,TI,Llama en san aspectos principios.,REF-53412,Italia
TRX-100969,2024-07-22,2024,7,Julio,Cresta Partners SA,Restauración Gracia S.Com.,Consultoría,Operaciones,Gasto,342702.0,GBP,Transferencia,Pagado,RRHH,Era trabajo padre existencia contenido relaciones habría oposición.,REF-74955,Portugal
TRX-100970,2026-02-08,2026,2,Febrero,Andes Investments SL,Fábrica Llamas y asociados S.L.,Consultoría,Finanzas,Gasto,2924.81,EUR,Bizum,Pendiente,TI,Distintos sabe pese manera cultural último las autoridades también.,REF-27225,España
TRX-100971,2024-05-09,2024,5,Mayo,Atlantic Holdings SL,Eduardo Gisbert Bejarano S.L.,Servicios,Soporte,Ingreso,2324.03,EUR,Bizum,Pagado,Dirección,Primer enero uno quiero ver.,REF-54845,España
TRX-100972,2024-01-09,2024,1,Enero,Grupo Meridian SA,Servicios López y asociados S.C.P,Otros,Regularización,Gasto,2971.62,EUR,Paypal,Pagado,TI,Información pequeño comisión considera dice tan u punto dólares cuando.,REF-42472,España
